Review,Actual,predicted
"I don't think there is a better hot cocoa (especially at this price)on the market than Stephen's. It lasted me the entire winter and made for awesome x-mas gifts. Now everyone I know buys it and I'm even happier to be spreading it around. My only issue is that I wish they would have a mixed pack; a 6 pack of mint, hazelnut, regular, dark, vanilla and irish cream would really be perfect!",1,1
Tried this in a turkey burger and it was sooo good. I definitely recommend faery free. Salt can be added or better yet add a sprinkle of Goya Adobo.,1,1
"I've tried quite a few coffees and many end up tasting the same. However, this and the Italian Blend by Timothy's are two that are very good black or with cream/sugar. If you're looking for a simple coffee without all the flavors, this is the one for you.",1,1
"This carbonated 100% juice drink tastes incredibly good! It reminds me of eating fresh tangerines when I was a kid, yet this is a drinkable version of that! If you like oranges and tangerines, you'll love this! These ought to be in every school vending machine (instead of sodas!)<br /><br />This is made from 100% juice, so great for adult (Or kids') lunches, picnics, etc. A great drink for exercise as well, and doesn't have the sugar in it, so no spikes in blood sugar... Likely a good choice for diabetics as well, and without the artificial sweeteners!",1,1
"lots of uses for this green tea...<br /><br />I generally like most tea (though not the over-ally flowery blends)...<br /><br />Being on more of a health kick in recent years, I have added a lot more GREEN tea to my diet in one form or another...<br />from straight brewed tea &lt;> hot or iced...<br /><br />To adding the powder to things like salad dressings, smoothies, baked goods, etc.<br /><br />I am not new to green tea....as I first started drinking it when living in Japan some 30+ years ago....<br />in the ground form known as matcha.<br />A quality product. Dissolves well.<br /><br />I like both the unsweetened and the lightly sweetened.",1,1
"My husband has to limit the amount of sugar he takes in and these contain no sugar, and they taste great!",1,1
"I have used Fancy Feast for years. When I saw the Marinated Morsals come out, I tried them and no I ONLY get the Marinated Morsels, by request of ""Smoky (my black cat).<br /><br />He loves them and more than the other line.<br /><br /> If you cat is like Smoky, where he much prefers cat food with gravy on it, so that he licks through it and gets his meat with it as well. Plus, if you cat likes the smaller morals of food, like my cat does, then your cat should really like the Marinated Morsals.<br /><br />There have been times I have tried to switch to difference brands, but if the pieces of meat or fish are large for him, he will only lap up the gravy. The Marinated Morsals are his favorite.<br /><br />I keep waiting for my Smok to start talking to me, so I can understand his food choices as well as his philosophy on life :-), but until then, Smokey and the others cats that I have had, have seemed to communicate to me pretty darn well as what they want and have all trained me very well.<br /><br />Jon",1,1
Wow what a deal. These taste just as good as the expensive brands. Most definately will be buying these again.,1,1
"I have used Bisquick forever and now that I have Celiacs I use the GF Bisquick and I love it! There is little to no difference at all between the two. I have made biscuits, pot pie and pancakes and they are all awesome. I find most all other brands have an after taste and Bisquick doesn't. Even my daughter who does not have a problem with gluten loves it and thinks its better than regular Bisquick and she is only 5. I will buy this product all the time its my #1 baking mix :)",1,1
I use this for work. It's very quick and easy and much better than the vile coffee they provide.<br /><br />I don't understand the price though. A 2 oz jar at Whole Foods was $4.49 well before the exp. date.,1,1
Our cats just love this stuff.  They eat the Ultra Premium dry food and Ocean Fish canned food.  We've given them some of the other formulas and they'd slowly eat them but they won't leave the Ocean Fish alone.,1,1
"this stuff is terrific!  it's been at least 20 years since i have seen damson plum, jelly or jam, in stores in my area. the taste of AMISH MADE damson plum jam was just as i remember.  it has a smooth texture and is sweet without being too sweet. i will order this brand again.",1,1
Handy cups were easy to fill using the enclosed stand and performed quite well. Lids fit snugly and ran well through my Keurig machine.,1,1
"I am potato chip-addicted. I don't only enjoy potato chips, but I also enjoy any type of potato product. This product really hit the mark for me.<br /><br />I consider these a full-fledged snack. Each bag is packed with chips. They are moderately seasoned, and full of flavor. The consistency is slightly like a popcorn cake -- but they're crisp and crunchy, not puffy. They have a distinct potato taste.<br /><br />The best part? Each bag clocks in at only 100 calories! And I repeat -- these are not a simple ""100 calorie"" snack. What you get here is a full bag of chips. What's great about the content vs. calorie content is that these are perfect to accompany your lunch without feeling guilty about eating a 200-300 calorie bag of chips.<br /><br />My personal favorites were the Sea Salt and Vinegar and the Original. The barbecue flavor is sweet, not smoky. The Salt and Pepper, Cheddar, and Sour Cream and Onion flavors are standard fair. But the chips are adequately and evenly seasoned and I did not notice differences in seasoning from one chip to the next.<br /><br />These are a great product, well manufactured, and a treat to eat. I'll definitely buy more of these in the future.",1,1
